userid,test_type,assignment_count,ac_count,average_submissions_per_problem,total_submissions,average_codesize,average_codelines,average_completion_time,open_to_close_ratio,open_to_discount_ratio,timenorm_lastsubmit,ranknorm_lastsubmit,timenorm_firstsubmit,ranknorm_firstsubmit,normalized_codelines,ranknorm_codelines,normalized_codesize,ranknorm_codesize,normalized_ratio,ranknorm_ratio,error_count,score
79907,1,92,92,2.641304348,243,828.2716049,49.65432099,59601.06522,4.910147806,7.296036733,-6.058840101,-24.8964958,-4.600117514,-24.8964958,-27.25260599,-1.092493491,-30.17195005,-1.092493491,-32.93645232,-1.092493491,53.87969446,98
79908,1,93,90,3.430107527,319,802.7554859,40.39498433,67398.33333,15.58115308,1301.722192,-11.4340608,3.752958962,-10.71660355,3.752958962,-28.15944608,-1.126861402,-30.867607,-1.126861402,-35.48285349,-1.126861402,81.28575065,85
79909,1,76,76,2.592105263,197,943.8477157,47.93908629,27195.23684,12.87665169,15.86960437,-1.103039461,-6.439011634,-1.023907386,-6.439011634,-21.00322526,0.147247379,-23.80377921,0.147247379,-26.82664404,0.147247379,36.85632979,89
79910,1,75,69,3.746666667,281,698.1779359,29.69395018,89029.94667,16.17166752,18.70426528,-0.855395034,-0.168452706,-1.128906449,-0.168452706,-20.39858988,1.146949443,-24.11336141,1.146949443,-26.9120793,1.146949443,68.48251159,87
79911,1,72,68,1.611111111,116,880.2068966,41.95689655,1128.375,-10.67047432,-10.09219306,-0.038123517,19.85401614,0.385037943,19.85401614,-19.91857385,0.061149239,-21.90896081,0.061149239,-24.7305986,0.061149239,15.07095309,63
79912,1,83,79,3.240963855,269,857.1561338,41.0669145,67044.03614,-20.44914058,-22.48070324,-0.41645634,-11.22342517,-0.246239219,-11.22342517,-22.58874068,-0.332130394,-25.47174814,-0.332130394,-28.6302823,-0.332130394,62.605973,84
79913,1,78,76,4.08974359,319,912.5736677,46.7492163,70319.71795,14.53229015,15.50465212,-3.45916058,-2.679284337,-2.794220381,-2.679284337,-22.2545174,-1.090362894,-24.80389552,-1.090362894,-26.63506709,-1.090362894,71.03389392,90
79915,1,75,73,3.866666667,290,704.2517241,34.82068966,33874.22667,14.2741245,16.67408635,-2.519391002,-3.966732997,-2.744819013,-3.966732997,-20.34968657,-0.227165491,-23.24624336,-0.227165491,-26.96078017,-0.227165491,72.25474129,96
79917,1,72,70,3.138888889,226,563.5752212,29.52212389,36558.625,20.93051745,25.16618659,0.589686166,11.37982526,0.229136429,11.37982526,-20.32133654,-1.568278453,-22.82141522,-1.568278453,-26.0975421,-1.568278453,52.31839236,73
79918,1,76,69,2.25,171,540.7017544,24.60818713,12678.85526,23.63117288,28.19365211,0.144150018,19.45832349,0.679669845,19.45832349,-21.1056579,0.357584362,-23.34886564,0.357584362,-28.1268238,0.357584362,34.81632414,80
79919,1,72,72,2.638888889,190,754.8105263,42.93157895,6185.888889,20.81797992,25.31488235,1.621938698,9.454784914,1.520985365,9.454784914,-21.83832921,0.600098527,-23.40859081,0.600098527,-26.87396378,0.600098527,39.78949959,96
79920,1,76,74,2.236842105,170,1387.364706,69.52352941,464.9605263,21.09233414,25.26644595,-2.511724182,11.48709678,-2.252613158,11.48709678,-21.94876493,0.632457205,-24.5939312,0.632457205,-27.50745157,0.632457205,33.79867623,83
79925,1,96,95,4.239583333,407,769.985258,39.69041769,22870.15625,2.008042674,58.27270762,-6.78023113,-31.00417256,-5.641182869,-31.00417256,-25.88131428,-1.128376165,-29.75273408,-1.128376165,-35.48021314,-1.128376165,90.53866982,98
79926,1,75,67,3.8,285,760.9894737,40.75438596,106428.9467,18.4947808,19.84917223,0.845930322,1.953509493,1.178430729,1.953509493,-19.71803804,-0.740859841,-22.07955641,-0.740859841,-26.79918959,-0.740859841,78.49160936,78
79927,1,78,78,5.038461538,393,1126,54.94910941,16990.29487,4.264639284,6.193989759,-9.748277542,-21.3933135,-10.08158511,-21.3933135,-21.4162047,-0.78281057,-24.5488664,-0.78281057,-27.90672645,-0.78281057,98.4337048,97
79932,1,76,76,5.302631579,403,959.7692308,38.80148883,31016.85526,11.35266289,6.654463123,-3.319711689,-14.28416611,-3.298904868,-14.28416611,-22.14992422,-1.277355914,-24.45260367,-1.277355914,-27.16208901,-1.277355914,109.6638205,84
79933,1,71,67,2.366197183,168,628.1309524,37.54166667,44757.1831,17.96610174,18.74341678,4.149720856,6.886547946,4.52548801,6.886547946,-20.916483,-0.449034512,-23.11864896,-0.449034512,-25.40551126,-0.449034512,36.04273271,80
79935,1,71,67,2,142,588.8028169,32.5915493,17500.95775,21.92338212,26.64951076,-0.107128509,13.57563204,-0.095419636,13.57563204,-19.99285075,-0.016588439,-22.35986404,-0.016588439,-26.01023837,-0.016588439,23.7925368,60
79936,1,78,78,2.282051282,178,605.9213483,27.84269663,13808.64103,7.110803618,9.576958263,-0.792170163,-16.43725898,-1.737140394,-16.43725898,-21.44632112,-1.75980999,-24.43312929,-1.75980999,-27.43456271,-1.75980999,29.70928981,96
79939,1,89,88,2.314606742,206,508.276699,26.5631068,9699.674157,6.519796777,9.013182775,-6.839405554,-17.55779011,-6.731980797,-17.55779011,-26.04038572,-2.603362431,-28.08415403,-2.603362431,-32.50364568,-2.603362431,42.54663362,78
79940,1,79,77,2.518987342,199,1023.889447,54.94974874,51075.74684,15.97897813,20.13966489,-3.180632053,0.41948601,-3.363200099,0.41948601,-22.00443954,2.550741441,-25.21505365,2.550741441,-28.56373606,2.550741441,38.7995495,96
79941,1,67,64,2.328358209,156,574.9358974,25.94230769,71891.49254,14.36579261,16.78153791,-0.418756464,0.291726023,-0.889492162,0.291726023,-19.48018911,0.682422789,-22.24013635,0.682422789,-24.70024395,0.682422789,31.47395094,88
79943,1,48,39,2.354166667,113,507.5486726,31.57522124,51575.625,8.734701386,10.6914591,-5.509471513,2.104466984,-5.373008745,2.104466984,-14.11406594,-1.101704864,-15.50283469,-1.101704864,-16.49998842,-1.101704864,24.43618329,55
79947,1,79,76,3.392405063,268,666.6492537,29.92164179,65953.16456,22.94660624,26.04035211,-5.376520366,11.2134735,-5.574212463,11.2134735,-22.28603129,2.499721961,-24.42708878,2.499721961,-28.65055966,2.499721961,56.35830494,60
79949,1,62,59,2.177419355,135,664.3777778,35.42222222,32961.83871,8.939415519,10.92593772,-3.660047467,-7.00795295,-3.392713036,-7.00795295,-17.28203257,0.298784059,-19.70361264,0.298784059,-22.50673805,0.298784059,24.64642878,73
79954,1,71,70,2.084507042,148,731.7094595,41.54054054,14418.16901,14.07101561,14.70601833,-0.694647399,-4.139825968,-1.009078161,-4.139825968,-19.86441308,-1.605057995,-23.03254442,-1.605057995,-25.89617994,-1.605057995,27.76711999,94
79955,1,73,62,1.260273973,92,594.6956522,30.92391304,41274.91781,20.69188382,24.67200451,-1.629483769,12.5847509,-1.798803979,12.5847509,-21.0011931,-0.380026097,-22.8556564,-0.380026097,-26.55213436,-0.380026097,10.25717342,60
79958,1,70,63,1.828571429,128,639.96875,29.4921875,2731.228571,22.62528857,27.36984588,-2.289627882,21.53820411,-2.224625721,21.53820411,-20.57580843,1.203582485,-22.59870823,1.203582485,-25.45680289,1.203582485,21.14233299,55
79959,1,70,59,1.485714286,104,730.6538462,35.72115385,12833.82857,15.32809034,12.42908498,-4.196202859,5.972497703,-4.329359298,5.972497703,-18.76287964,-0.301737511,-21.57635822,-0.301737511,-24.8515331,-0.301737511,11.63706078,37
79960,1,77,73,3.376623377,260,619.2115385,30.97692308,49655.79221,12.18172632,17.01143249,-4.584396574,-4.739031275,-4.636627514,-4.739031275,-21.70818481,0.739424111,-23.46309017,0.739424111,-27.1849042,0.739424111,65.66121625,95
79969,1,76,73,4.039473684,307,1819.687296,68.43973941,28662.47368,19.84414164,16.94995243,1.350976523,7.10994449,1.263965997,7.10994449,-22.29253753,2.055306873,-24.5728191,2.055306873,-26.69995462,2.055306873,77.61025796,81
79979,1,79,78,2.772151899,219,714.9178082,44.56621005,15047.36709,-28.47389643,-32.17696047,-6.823288683,-25.17583268,-7.601828245,-25.17583268,-21.91164445,-2.820870435,-24.72448302,-2.820870435,-26.38297344,-2.820870435,44.95720551,86
79983,1,74,69,1.972972973,146,630.4178082,29.23287671,21239.35135,17.16898337,18.22519786,-0.389952613,3.234412621,-0.393808708,3.234412621,-21.02062231,-0.530092933,-22.88955933,-0.530092933,-25.90168772,-0.530092933,25.18196146,78
79984,1,74,73,3,222,686.2117117,36.65765766,23303.45946,15.67674668,17.26856379,-7.477385593,-2.594021344,-7.85506151,-2.594021344,-20.70013895,-0.637286164,-23.32170786,-0.637286164,-26.85376586,-0.637286164,54.59671872,70
79988,1,84,82,3.369047619,283,1097.035336,46.19434629,36012.5,6.941789741,8.777132317,-5.518203669,-17.08927077,-5.944525524,-17.08927077,-23.27361307,0.240570703,-26.15501782,0.240570703,-29.34062222,0.240570703,65.24489493,92
79999,1,80,77,3.1,248,977.0685484,52.85080645,49850.2625,4.397046078,5.688827259,-1.555230181,-17.50968178,-0.954675565,-17.50968178,-21.62191528,-0.09597262,-24.14379101,-0.09597262,-26.64165225,-0.09597262,49.55862488,94
80005,1,98,97,2.255102041,221,642.7239819,32.91855204,57850.60204,18.01057412,368.1683027,-7.115243109,0.048111738,-6.109266315,0.048111738,-28.37323833,0.058731446,-31.22053289,0.058731446,-37.9165797,0.058731446,44.51608981,98
80007,1,74,73,2.243243243,166,635.6746988,34.46987952,2823.918919,2.984158368,3.71443166,-2.979598372,-23.95467249,-2.227095335,-23.95467249,-21.53871346,-3.171070885,-24.05426845,-3.171070885,-26.83519742,-3.171070885,30.2763051,75
80013,1,100,100,3.37,337,1385.813056,59.50445104,88228.68,9.564193107,366.207281,-13.88425014,-21.93640156,-14.83205374,-21.93640156,-28.78792704,-4.965604177,-31.81335013,-4.965604177,-38.5683227,-4.965604177,69.0650165,98
80016,1,84,83,3.261904762,274,620.7481752,32.49270073,28996.54762,11.45229839,17.19929478,-4.561489144,-6.3336438,-3.478064899,-6.3336438,-24.58863036,-2.239504009,-27.56228562,-2.239504009,-30.97399332,-2.239504009,67.61242812,93
80018,1,73,73,3.561643836,260,935.6192308,56.50384615,17828.43836,15.87313144,20.32843758,-2.885744457,1.925768706,-2.711768587,1.925768706,-21.82864049,-0.70296046,-24.19420008,-0.70296046,-26.28663749,-0.70296046,66.90075422,96
80020,1,87,84,1.689655172,147,567.1496599,28.97959184,3634.505747,20.26642231,26.35686656,-5.338218108,8.208930626,-3.661067057,8.208930626,-25.35773593,-0.025383605,-28.32263861,-0.025383605,-31.78930371,-0.025383605,19.47273003,79
80021,1,79,77,2.164556962,171,884.4327485,47.29824561,23408.82278,2.423808944,3.018538785,-4.642859896,-24.42525673,-4.880302832,-24.42525673,-21.66904578,-2.359236495,-23.66901403,-2.359236495,-27.77271247,-2.359236495,25.09162672,97
80023,1,74,69,2.554054054,189,628.978836,30.76190476,12637.21622,22.13213317,25.9475366,3.983626988,16.891455,5.20447912,16.891455,-20.67565007,1.540511119,-22.43220098,1.540511119,-25.85759608,1.540511119,41.59276985,77
80040,1,74,73,2.959459459,219,754.6803653,43.34246575,39753.63514,14.52132395,18.02758303,-0.672617615,-2.35187536,-0.30134632,-2.35187536,-21.01135498,1.769369916,-22.95136109,1.769369916,-26.60873593,1.769369916,47.58209382,67
80041,1,71,66,3.605633803,256,569.1015625,33.0546875,119601.6761,12.79693964,15.54631123,-2.485010389,-3.141993079,-3.115832365,-3.141993079,-20.41976499,-0.297245527,-22.69870491,-0.297245527,-25.39041858,-0.297245527,33.80058539,44
80045,1,76,67,1.960526316,149,637.6040268,36.54362416,25396.93421,23.49818797,23.60068145,-2.090302086,16.55339062,-2.421428241,16.55339062,-21.75251557,-1.119401936,-23.49065574,-1.119401936,-27.24880117,-1.119401936,26.08579911,68
80046,1,75,70,2.026666667,152,725.0197368,36.80921053,9355.306667,22.98048551,25.93443689,2.724486853,11.13292002,2.029161062,11.13292002,-21.14864102,1.43694033,-24.07166534,1.43694033,-28.06761907,1.43694033,29.18426428,56
80047,1,106,106,2.339622642,248,519.1895161,31.39112903,7180.358491,10.97583108,223.8162248,-17.26336654,-17.82063813,-16.72875868,-17.82063813,-29.37836173,-0.940404326,-33.22448636,-0.940404326,-40.23364086,-0.940404326,40.05431738,96
80050,1,72,66,1.486111111,107,680.0841121,32.42056075,14392.75,20.80191455,23.98509789,-0.108098534,13.41831923,-0.131098073,13.41831923,-21.18750748,-0.607461805,-23.45552451,-0.607461805,-26.29705095,-0.607461805,14.5753856,56
80051,1,91,86,1.736263736,158,560.4493671,29.9556962,25750.27473,19.20447684,465.9100813,-11.69658442,9.434147489,-10.6835486,9.434147489,-26.68534171,-2.335961371,-29.20915358,-2.335961371,-35.03117772,-2.335961371,20.44052361,68
80053,1,73,71,1.98630137,145,635.3793103,30.95862069,8243.465753,18.98667157,21.68238088,-2.130740165,5.105713272,-1.800628469,5.105713272,-20.35328582,0.309047157,-22.36005851,0.309047157,-26.63894846,0.309047157,25.26462255,76
80055,1,74,68,2.918918919,216,651.2175926,33.50462963,31714.41892,19.94663713,23.05573209,1.805856579,7.829314212,2.489828026,7.829314212,-22.09504121,0.371878427,-24.44118028,0.371878427,-27.01945265,0.371878427,47.4815998,80
80056,1,72,71,1.875,135,563.5037037,28.74074074,168805.6389,11.87381362,14.32858481,-3.139425108,-5.406384859,-3.350356251,-5.406384859,-19.80421843,-2.460585272,-22.59906034,-2.460585272,-26.4206655,-2.460585272,22.0517874,65
80057,1,73,57,3.136986301,229,702.3318777,31.85152838,62348.30137,18.21503892,21.6483892,-3.38549768,11.14367503,-3.24609799,11.14367503,-21.0533731,3.779703164,-23.20086686,3.779703164,-25.96328774,3.779703164,58.25747765,90
80061,1,75,69,2.653333333,199,626.6884422,37.6080402,41625.17333,20.23877788,23.60039036,-1.099985905,8.112360075,-1.096419487,8.112360075,-21.22117897,1.806514915,-23.57954757,1.806514915,-26.67539245,1.806514915,40.42635481,85
80062,1,73,73,2.753424658,201,695.8208955,34.12437811,20913.21918,3.176230663,40.04942696,-3.088749963,-23.68925535,-2.693803155,-23.68925535,-21.41145958,-2.962054752,-23.74973292,-2.962054752,-26.2909376,-2.962054752,43.59050116,97
80063,1,90,75,2.066666667,186,573.7150538,29.93010753,21899.56667,18.89078399,264.7086961,-7.452497453,14.81052594,-7.747164612,14.81052594,-26.73261134,-2.92171284,-29.32933071,-2.92171284,-34.19512634,-2.92171284,34.69085504,71
80065,1,76,76,4.026315789,306,912.0555556,42.51633987,4588.671053,8.069640787,59.01889126,0.742460372,-11.15751809,0.936830598,-11.15751809,-22.06953862,-0.200110336,-24.54262626,-0.200110336,-27.35372411,-0.200110336,67.58981019,92
80072,1,74,69,2.986486486,221,650.3936652,32.53846154,22446.55405,21.30890931,24.75259974,1.651241522,11.35216125,2.549542479,11.35216125,-20.95573166,0.425390787,-23.51895907,0.425390787,-27.25825221,0.425390787,52.93230721,68
80073,1,75,72,2.666666667,200,904.15,40.745,28617.64,8.461415475,9.937267969,-2.75122517,-13.94379365,-2.414576796,-13.94379365,-20.25531398,-0.923845891,-23.48835559,-0.923845891,-26.94789646,-0.923845891,46.33718915,88
80074,1,61,53,2.31147541,141,701.7588652,36.04255319,3684.934426,15.06489319,15.99480298,1.718489311,6.504024665,1.936082015,6.504024665,-17.59169675,0.072664142,-19.78095232,0.072664142,-22.66763229,0.072664142,28.56941242,66
80075,1,77,76,3.155844156,243,988.7572016,51.69958848,16238.51948,16.94091509,19.98311122,-1.528337571,1.902180392,-0.619309437,1.902180392,-21.5365917,0.075275865,-24.16521029,0.075275865,-26.85492605,0.075275865,47.33673967,86
80078,1,87,85,2.32183908,202,689.7326733,28.61386139,24612.82759,12.42203558,16.59972318,-5.4588349,-4.785672593,-4.894538798,-4.785672593,-25.54643397,-3.486363398,-28.49259801,-3.486363398,-32.05631863,-3.486363398,42.95678493,83
80079,1,74,71,1.932432432,143,954.7832168,38.91608392,20487.44595,-14.83690146,-17.11336075,-3.606475429,6.542751868,-3.655808799,6.542751868,-20.35744373,-1.535063671,-22.97101117,-1.535063671,-25.71968151,-1.535063671,21.49379722,79
80086,1,74,74,3.067567568,227,800.2026432,43.97797357,18637.67568,17.1316042,20.35969742,-0.301384328,1.224480739,-0.200756835,1.224480739,-21.67364677,0.518853384,-23.55533333,0.518853384,-26.58777589,0.518853384,49.28513232,96
80090,1,89,89,1.97752809,176,728.8181818,32.65909091,19377.49438,18.24999709,24.07347592,-1.454807595,6.98040518,0.34303669,6.98040518,-26.10597147,0.215879484,-29.21765396,0.215879484,-31.66989263,0.215879484,29.60931809,86
80091,1,80,77,4.475,358,873.7290503,44.70670391,179064.075,117.6261789,114.2055468,-2.151229524,-12.67517883,-1.787211743,-12.67517883,-21.03572834,0.100839089,-23.31190715,0.100839089,-26.85505637,0.100839089,86.18050975,91
80092,1,75,75,3.093333333,232,540.3793103,28.96982759,60252.29333,15.49591518,19.5980347,-1.914518933,0.418947721,-1.7369197,0.418947721,-21.37817642,1.05776288,-24.07765133,1.05776288,-27.70499333,1.05776288,56.80900664,64
80093,1,74,68,2.283783784,169,714.3964497,37.78698225,17977.22973,22.66430407,27.09910791,2.768141971,15.79369065,2.823912117,15.79369065,-20.25901159,1.057609242,-23.62628274,1.057609242,-26.55499487,1.057609242,32.99487291,73
80094,1,76,63,3.434210526,261,695.2298851,34.94252874,34758.88158,21.16661986,25.42572304,0.83385631,13.6778816,1.297933343,13.6778816,-20.98657861,-2.42040774,-22.99955641,-2.42040774,-26.90015264,-2.42040774,69.18862995,0
80099,1,84,79,1.702380952,143,711.7972028,31.6993007,58352.91667,21.80397889,55.20755139,-3.712248414,8.999426749,-3.193294355,8.999426749,-24.25969692,-2.836441534,-26.72973248,-2.836441534,-30.56072666,-2.836441534,22.89760193,60
80100,1,31,26,2.193548387,68,484.8235294,22.66176471,3238.741935,6.966995202,10.2160319,-4.923687605,7.316023756,-4.313758377,7.316023756,-10.15775455,1.987853335,-10.89227393,1.987853335,-12.26254961,1.987853335,16.03896668,37
80101,1,80,78,3.1875,255,943.2862745,50.63137255,23744.5625,10.93648641,5.958211711,-4.119514555,-16.31415594,-5.174609369,-16.31415594,-22.10748719,-2.110859165,-24.72555303,-2.110859165,-28.24545039,-2.110859165,51.26348553,84
80104,1,98,98,2.571428571,252,857.9404762,38.18253968,67088.5,6.675437327,218.4116276,-17.22912314,-23.0842896,-16.33473392,-23.0842896,-28.96579402,-2.163363898,-31.83561645,-2.163363898,-36.92224031,-2.163363898,48.15313578,98
80111,1,66,61,1.727272727,114,669.5964912,32.4122807,2435.318182,15.06786852,32.06194017,-3.542024352,17.84852734,-2.79562788,17.84852734,-19.03369695,-1.47313428,-21.45718412,-1.47313428,-23.38140551,-1.47313428,18.97711787,46
80112,1,76,73,2.960526316,225,574.0044444,25.72444444,108416.3289,17.3821941,20.29819307,-0.913936959,1.769797386,-0.089618582,1.769797386,-21.75164795,1.192075133,-24.14711521,1.192075133,-26.70594936,1.192075133,49.8808266,80
80113,1,71,71,3.676056338,261,521.2030651,26.23754789,53107.90141,21.57752315,26.3053923,0.592653961,14.2028306,0.099405504,14.2028306,-20.85232894,-0.062283715,-22.84672469,-0.062283715,-26.3078316,-0.062283715,66.13305289,83
80114,1,74,73,2.756756757,204,731.8921569,38.17647059,30491.7027,8.810962568,8.908097374,-2.413065364,-12.9454957,-1.85787472,-12.9454957,-21.17526281,-3.361494373,-22.78324827,-3.361494373,-25.93996218,-3.361494373,44.94734039,92
80116,1,80,79,2.675,214,700.228972,35.64485981,24223.0125,1.644660004,-3.181402586,-3.890796214,-29.84378541,-3.450813764,-29.84378541,-21.00427435,-2.536887537,-24.55573083,-2.536887537,-28.26425274,-2.536887537,38.41716805,98
80117,1,80,70,5.525,442,796.7873303,31.29864253,12118.9875,23.84185649,29.81915149,-2.266890156,25.42113971,-1.118837301,25.42113971,-22.90512292,-0.444206637,-25.42047394,-0.444206637,-29.54326008,-0.444206637,128.9574896,69
80118,1,75,71,1.84,138,1022.644928,54.05072464,21952.09333,14.45415176,14.65582117,-2.896942124,-6.728864083,-3.363180327,-6.728864083,-21.4876826,-2.700599032,-23.09702338,-2.700599032,-26.61293257,-2.700599032,22.17337084,94
80119,1,78,78,3.051282051,238,842.7436975,45.95378151,53662.71795,13.50263404,9.500492357,-3.735145185,-9.21523537,-3.234750364,-9.21523537,-22.31235519,-1.344939332,-23.94086401,-1.344939332,-27.12944545,-1.344939332,50.85323812,85
80120,1,75,73,3.333333333,250,633.216,35.452,41778.05333,11.71997086,15.50654699,-5.39721535,-6.513744562,-5.116459434,-6.513744562,-21.28704557,0.328814476,-23.12627113,0.328814476,-25.87771137,0.328814476,52.56402961,86
80122,1,91,88,1.681318681,153,716.4509804,35.83660131,19195.40659,6.617155265,8.551839633,-11.62383868,-19.1950442,-9.753188369,-19.1950442,-25.32380703,-1.79157145,-28.88527085,-1.79157145,-33.79132589,-1.79157145,19.9565693,91
80123,1,78,70,2.307692308,180,611.2555556,33.83333333,74792,19.90209776,17.20555264,1.379392767,7.723917019,1.215350428,7.723917019,-20.99583778,1.843349075,-24.00879409,1.843349075,-27.01975733,1.843349075,34.33744749,78
80126,1,78,77,4.141025641,323,1001.28483,58.99071207,9783.128205,4.7825824,7.113953345,-3.262398773,-18.89793709,-3.891991316,-18.89793709,-21.40960517,-1.426188514,-23.5674866,-1.426188514,-27.58918442,-1.426188514,62.79822674,90
80128,1,78,75,2.038461538,159,817.5597484,43.59119497,1972.705128,-8.691136995,-7.654131512,-3.057598416,18.70635227,-3.201595262,18.70635227,-21.8242957,-0.78921033,-24.77073374,-0.78921033,-27.73380035,-0.78921033,25.15004771,76
80131,1,72,66,1.930555556,139,767.5395683,28.48920863,2787.25,22.59892101,27.34388341,2.687670809,19.67533214,2.762301153,19.67533214,-20.54662663,-0.376939495,-22.46970259,-0.376939495,-26.20243219,-0.376939495,29.43630447,64
80132,1,48,45,1.645833333,79,493.9620253,23.81012658,4062.520833,14.54200494,20.21529408,-0.175967337,16.77697246,0.086954887,16.77697246,-14.62886319,0.257833954,-16.35752899,0.257833954,-18.77381034,0.257833954,12.98334489,60
80135,1,81,79,2.790123457,226,756.0752212,39.36283186,13097.12346,15.24536149,19.03881012,-5.618621311,-2.614292011,-5.146802934,-2.614292011,-22.90046507,2.392306355,-25.73640107,2.392306355,-29.93023326,2.392306355,46.24065007,80
80143,1,76,74,3.907894737,297,767.7037037,38,63294.44737,15.7621779,18.9960203,-0.99217094,0.475417518,-1.440404649,0.475417518,-21.60053596,0.692992451,-24.214505,0.692992451,-27.47072018,0.692992451,78.78587083,94
80146,1,78,65,4.833333333,377,695.071618,35.23076923,40775.14103,8.46891493,4.32958016,-2.111207433,-11.20940704,-1.840987507,-11.20940704,-21.77028929,-1.116258197,-24.0458465,-1.116258197,-27.36483425,-1.116258197,113.2103334,83
80153,1,98,96,1.816326531,178,572.2640449,26.55617978,16806.03061,18.70889714,275.0485864,-9.729486229,-1.262188763,-8.962696691,-1.262188763,-28.55668281,-1.016938536,-31.8959163,-1.016938536,-37.60379082,-1.016938536,27.98965399,93
80156,1,84,83,2.416666667,203,645.2561576,32.92118227,18331.53571,6.510192124,35.88109971,-3.452211591,-16.96572665,-3.926761583,-16.96572665,-24.44301317,0.996561437,-26.98317391,0.996561437,-30.24079636,0.996561437,38.55722019,83
80159,1,79,78,5.82278481,460,1586.904348,70.87826087,9509.810127,9.431565881,14.71522665,-5.196607159,-8.535787552,-5.418013211,-8.535787552,-22.23963184,0.27287227,-23.76824853,0.27287227,-28.31339556,0.27287227,123.5036028,78
80165,1,92,88,3.032608696,279,624.7240143,34.77777778,12696.31522,3.060538818,4.981315562,-11.96618238,-24.04093822,-11.87056673,-24.04093822,-25.35562622,-0.547053539,-28.36082119,-0.547053539,-33.93960437,-0.547053539,67.4602804,95
80167,1,75,68,2.106666667,158,1049.291139,51.34177215,5097.666667,16.65214935,17.77611146,-2.856438066,-1.051795538,-3.24593424,-1.051795538,-21.15954445,-1.029661933,-23.2608368,-1.029661933,-26.68171406,-1.029661933,28.90723987,90
80168,1,75,72,2.053333333,154,657.7207792,34.99350649,39285.26667,21.24917911,23.43078912,0.133632515,11.66729803,-0.601578872,11.66729803,-20.10314722,0.666969727,-23.24167093,0.666969727,-26.61575182,0.666969727,30.16305521,80
80175,1,63,55,2.396825397,151,408.2715232,22.29139073,15364.22222,12.40487967,16.01084905,0.555274805,1.302340398,0.647382165,1.302340398,-20.32092968,0.847620058,-21.67072811,0.847620058,-23.19371749,0.847620058,36.16874175,65
80180,1,76,76,2.223684211,169,633.4378698,35.90532544,6946.118421,20.40819002,53.39289043,-3.669449803,9.558818635,-3.652266294,9.558818635,-21.45780392,0.821767672,-24.51730447,0.821767672,-28.06270484,0.821767672,31.37762716,80
80181,1,78,76,2.243589744,175,1000.748571,54.63428571,23940.46154,13.34294418,15.00621553,-1.115854992,-3.893601267,-0.553991072,-3.893601267,-21.84469614,0.551328824,-23.74018482,0.551328824,-26.60637936,0.551328824,29.88856823,86
80187,1,77,73,2.064935065,159,893.1823899,37.57861635,19414.84416,22.37306396,25.73695666,-0.41041153,14.9194651,-0.613791241,14.9194651,-21.24785833,1.179537609,-22.6548769,1.179537609,-26.9984847,1.179537609,21.46448123,60
80188,1,98,95,3.010204082,295,481.8508475,25.15932203,150049.4898,12.3717363,1167.547074,-9.537655205,-4.666410111,-9.021742549,-4.666410111,-29.51411165,-0.142513658,-31.8353914,-0.142513658,-37.30891456,-0.142513658,73.14474957,83
80189,1,79,79,1.721518987,136,700.5367647,36.61029412,32013.53165,10.05658263,5.711603184,-4.050577607,-14.744681,-4.205795457,-14.744681,-22.41653011,-0.009635697,-25.43432167,-0.009635697,-27.42890781,-0.009635697,18.6154298,95
80190,1,74,71,2.891891892,214,797.0280374,41.06074766,17143.55405,14.65837833,19.81327496,0.105828318,1.658182388,-0.512202794,1.658182388,-19.84862227,-1.456524707,-21.93452819,-1.456524707,-26.98926145,-1.456524707,46.05820512,96
80191,1,62,60,1.85483871,115,646.9478261,37.15652174,45881.09677,14.94142241,16.87620082,0.983518847,4.236000266,0.046432468,4.236000266,-18.43697384,-0.246449583,-20.15660783,-0.246449583,-23.29881495,-0.246449583,17.08844828,72
80199,1,68,60,2.485294118,169,603.8047337,31.44970414,27099.14706,20.46589224,24.87213915,0.31781891,13.46704356,0.422764373,13.46704356,-19.34876735,-0.495625708,-20.19918784,-0.495625708,-24.37863135,-0.495625708,32.20420754,89
80203,1,78,72,4.41025641,344,830.9825581,45.33139535,88264.58974,-18.97175427,-21.05261802,-6.476661009,-8.331972183,-6.208433162,-8.331972183,-22.54452293,-0.792948013,-24.92645107,-0.792948013,-27.6049276,-0.792948013,96.13862463,82
80204,1,88,83,2.602272727,229,815.1703057,43.58515284,9080.454545,20.63170556,30.10403534,-2.107726518,13.01313888,-1.710842033,13.01313888,-25.64006087,0.732526633,-28.54571024,0.732526633,-31.93494262,0.732526633,53.01633041,63
80206,1,93,93,1.892473118,176,637.1590909,33.61363636,179772.7312,13.35718234,1115.235754,-14.60142433,0.37603542,-13.96105486,0.37603542,-26.79694687,-0.782253554,-30.10651412,-0.782253554,-36.49601072,-0.782253554,29.11600611,48
80210,1,72,67,3.513888889,253,878.229249,50.91304348,21078.11111,13.67328501,15.27037655,-3.320157376,-4.332551962,-2.876802253,-4.332551962,-21.19740026,1.109889377,-23.26595483,1.109889377,-26.02668909,1.109889377,63.34371182,80
80212,1,80,78,4.5,360,1148.725,50.46666667,21044.175,-22.11745755,-24.80819091,-3.618545695,-11.3124808,-4.630459772,-11.3124808,-22.04953957,0.146429688,-24.58068946,0.146429688,-27.50572081,0.146429688,87.31541482,93
